Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Vehicle Age
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,549,51090,9
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,549,38370,9
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,549,38670,9
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,549,35370,9
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,549,37625,9
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,549,44120,9
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,549,44840,8
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,16,549,52155,8
GMC,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,16,549,45330,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,549,32230,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,549,28205,8
GMC,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,549,45390,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,549,39160,8
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,549,41420,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,549,41405,8
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,549,44540,8
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,549,38115,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,549,32145,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,549,43995,8
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,16,549,52455,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,549,37560,8
GMC,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,549,47690,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,549,28595,8
GMC,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,20,15,549,55605,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,549,36210,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,549,34955,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,549,36720,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,549,40025,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,549,38860,8
GMC,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,549,41265,8
GMC,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,20,15,549,55305,8
GMC,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,549,47990,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,549,32445,8
GMC,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,23,16,549,42080,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,549,39870,8
GMC,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,549,35080,8
GMC,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,16,13,549,34640,19
GMC,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,549,31405,19
GMC,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,549,33330,19
GMC,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,16,13,549,36525,19
GMC,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,16,13,549,33115,19
GMC,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13,549,29745,19
GMC,regular,325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Extended Cab Pickup,13,10,549,38370,24
GMC,regular,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Extended Cab Pickup,17,13,549,4439,26
GMC,regular,200.0,8.0,AUTOMATIC,four wheel drive,3.0,Large,Extended Cab Pickup,16,12,549,4827,26
GMC,regular,200.0,8.0,AUTOMATIC,four wheel drive,3.0,Large,Extended Cab Pickup,16,12,549,4715,26
GMC,regular,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Extended Cab Pickup,17,13,549,4287,26
Mitsubishi,regular,142.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,20,16,436,2000,35
Oldsmobile,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,22,16,26,35970,23
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,26995,23
Oldsmobile,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,22,16,26,33925,23
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,31355,23
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,33400,23
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,33740,22
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,28040,22
Oldsmobile,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,22,16,26,36340,22
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,31690,22
Oldsmobile,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,22,16,26,34290,22
Oldsmobile,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,22,16,26,36795,21
Oldsmobile,regular,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,22,16,26,34740,21
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,32125,21
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,34185,21
Oldsmobile,regular,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24,17,26,28465,21
Rolls-Royce,premium,322.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,11,86,219900,24
Rolls-Royce,premium,322.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,11,86,229990,23
Chevrolet,regular,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,26685,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,15,1385,23350,18
Chevrolet,regular,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,26930,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,27135,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14,1385,25845,18
Chevrolet,regular,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,13,1385,31375,18
Chevrolet,regular,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,24020,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14,1385,28515,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,1385,31810,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,1385,29580,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,1385,31465,18
Chevrolet,regular,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15,1385,20515,18
Chevrolet,regular,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,19865,18
Chevrolet,regular,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,13,1385,29380,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,18,14,1385,26975,18
Chevrolet,regular,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,20,14,1385,23940,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,15,1385,25960,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,30755,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,15,1385,26460,18
Chevrolet,regular,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15,1385,20075,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14,1385,32330,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,15,1385,24965,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,1385,27060,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,24515,18
Chevrolet,regular,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,23575,18
Chevrolet,regular,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,13,1385,33425,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,13,1385,33395,18
Chevrolet,regular,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15,1385,15840,18
Chevrolet,regular,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,13,1385,33135,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14,1385,28410,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,28705,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,19,15,1385,23640,18
Chevrolet,regular,195.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,21,15,1385,16115,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,1385,28460,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,19,14,1385,30570,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,25915,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,28995,18
Chevrolet,regular,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,30315,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,30465,18
Chevrolet,regular,345.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,17,13,1385,33280,18
Chevrolet,regular,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,20,14,1385,21465,18
Chevrolet,regular,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,13,1385,31665,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,14,1385,29980,18
Chevrolet,regular,195.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,19,14,1385,19620,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,1385,33575,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,18,14,1385,27250,18
Chevrolet,regular,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,18,14,1385,28485,18
Chevrolet,flex-fuel,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,13,1385,35160,18
Chevrolet,regular,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,19,14,1385,28555,18
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,48205,14
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,45055,14
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,38725,14
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,41875,14
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,42840,13
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,49620,13
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,39640,13
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,46420,13
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,51490,12
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,47915,12
Chevrolet,regular,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,41135,12
Chevrolet,regular,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,20,1385,44710,12
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,46110,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,35920,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,28545,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,16,1385,43450,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,37680,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,35435,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,33340,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,42010,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,42310,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,47875,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,42270,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,51150,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,34110,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,35135,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,30345,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,32095,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,1385,30130,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,41970,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,34530,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,45420,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,16,1385,42760,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,40620,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,36090,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,26495,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,40320,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,31625,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,30045,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,37730,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,34230,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,45810,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,38635,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,50850,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,39420,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,37380,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,23,16,1385,40100,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,42560,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,42860,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,45120,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,47575,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,1385,31940,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,38335,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,1385,35870,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,28155,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,36825,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,26105,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,37125,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,33215,10
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,23,16,1385,39510,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,36390,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,36745,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,1385,34280,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,32395,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,31750,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,37045,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,39540,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,39240,10
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,1385,35825,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,39685,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,31035,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,1385,32870,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17,1385,43775,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,35545,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,36935,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,38590,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,23,16,1385,41250,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18,1385,31120,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,47135,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,48500,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,16,1385,44475,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,33170,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,46835,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,33060,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,53315,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,24,18,1385,38290,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,31335,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,33295,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,38740,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,41185,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,43710,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18,1385,27485,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,36980,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16,1385,44010,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17,1385,33360,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,16,1385,45640,9
Chevrolet,regular,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16,1385,45170,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,35100,9
Chevrolet,flex-fuel,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17,1385,39275,9
